ID,Tweet,Sentiment Polarity
25615,ha bhi muji muji na bata mein pyar tuji tang karta tyrn sath lagta meri,neutral
19482,alreadi know gonna pop tonight chanc win sound resid lzrcat,neutral
31556,ba modi visit rajiv gandhi memori know rajiv wife chutiya instrument,negative
14646,thank everi warm wish love edit beauti vm mean alot,positive
232,ramji charno girkar mangog nahi paog nahi bhole baba hath khde liy mein unk khane nahi,negative
27931,oye butttoooo sach zinda hy maa aankh ghayab bhutto chori sala salay kandan,negative
38488,jiyala fakecas even hiv epidem thar crisi karachi destroy suwar bachay trend,negative
11549,happi birthday mammi miss lot ye,positive
26377,agent true true call awar alhamdulillah saal puchnay,neutral
32951,fikar na karo chand patwari nasal tumhari agli nasal ghulami kare,neutral
9013,mar khane wale hindu musalman agar hindu chaheng char hamar bhe,negative
13650,log ikathi terror start puri duniya musalmano pak badnaam shame,negative
38050,taali thukwaega chakk pappu harwa diya jahan jahan gaya state saaf kara diya jais sare,positive
23388,patrag modiji rajyo congress zero balanc account khulwaya,negative
18500,mahrastra nirman chuka hai tere gundo sena jarurat nahi ba tere jais gundo,negative
17095,super busi superstar salmankhan mehboob studio interview bharat promot,neutral
28265,likh postcard bnwane paisa fazool khrchi nahi wale jhoom kami nahi bhakto,negative
21767,elect nahi magar phir ais logon aisa lag raha pakistan,negative
19697,congress satta sawal logonk mein nahi aaya jais bjp hindu,positive
4356,wow know act natur cute super chinna,positive
27926,log kitna bara chutiya jhoot manker vote kardiya govt foult terror bring,neutral
24799,marn wale khan aastha prateek lag rahe hain gund hain kuch nahi shame,negative
14738,madarchod tere chut mullo paidai deshdrohi tera ant jaldi hone vala,negative
19973,asaan arey modi govt minist result modiji socha wohi hota kyu itna pareshan,positive
35264,news treason saza milni chahiy agar jaison chor diya mulk dushmana,negative
26471,congratul sir lot love india mere guruji,positive
2649,thank come live miss bhi apn dua kaha apka namaz dua karti apka aisa,neutral
13610,khan opposit jalso pabandi lagayei media pass itna zyada time fazool bakwa kharch rhi,negative
17541,soon want new flim shahrukh khan prayer god bless,positive
10640,patrag rohatgi bilkul sahi ins acha crore kutt pal,negative
37953,wrong harami famili media dlaaal india pakistan arab countri play shameless haram,negative
38445,aziz ramzaan itni zalalat tujh jais kanjar milti,negative
15388,matlab main choti ni month april,neutral
8664,yaad dalo yaar bhul gaya hoga retor,neutral
14516,thank narendra modi apn rashtrapita nahin sakta apn apn,positive
13786,ni rajya sarkar bana usmen avsya bjp kharidegi bjp niyat janta mein awiswa phelega isliy,neutral
20006,king khan alla bht dear zindagi movi bahut achi hit love stori,positive
28726,hakeypham love vloglist wate forev feel like happi cant watch,positive
30694,today prime minist narendra modi sworn world largest democraci morva hadaf panchamah guzra,positive
15886,bhaiya sirf muslim himayat apka sahih ghalat lag,neutral
31533,veeru devgn hamar vich nahi rahe hain apn pich chod gay hain apna,positive
13757,sarfarazahm captain jeet liya apna nation dress pehan make proud sarfaraz wehavewewil,positive
22339,happi birthday bhaiya wish best ongo,positive
29568,aacrew o look like fun hope great experi,neutral
19346,elli ha nh right,positive
13454,ha use kaho jake leke take tahl saku pakoray tarah,negative
3263,haryana polic asli chara esley logo visva nhe polic thane,positive
13408,send love karan instead kiran,neutral
4901,insan morn guru pata dhan dhan satguru tera aasra today exam adverti,neutral
38854,ch world kisi desh bana delet meri marzi kyu mein kisi bad nahi sirf acha na,negative
3747,sambit patra kaha jaog tumhari bakwa band jayegi bahut tumn bakwa kaha,negative
29611,politician tarah journalist apni dukan chalani pehl thakeray galiya dete rahet,negative
17745,attent better divert awar tweet he lose anyth anyway,neutral
35086,sarkar muqabla nahi skti akhir sahar jana,neutral
7334,bohot achi naya pakistan khawar manika qurbaniyon wajha,positive
1064,act bholi aapki kamal kardiya aisa actor ni abtak charactr seat,positive
5944,sir agar jate bombino buddhu pucca chor vegarah jail kon bhejta role,negative
30457,hind jawan bharat proud indian armi bharatiya jawano hame,neutral
24248,aayega nahi india bad aayega,neutral
31854,done last minut mein realis paper dusra part ankhon aag andhera gaya,neutral
41517,penguin mention antarctica nahi jane deng itn easili,neutral
33606,khoj jhol post pakistan mar,negative
16743,jani hamar larki tweet like nahi karti,neutral
9744,bottom krishna watermark nahi dekh baawl,neutral
17143,citi wanna tweet,neutral
22448,seedha matlab parliament itna hangama kareng bill pass na adjourn sala chalta,negative
14595,lash happi birthday allah strengthen good intent accept supplic,positive
35077,itna hone bad modi ni sudhar sakt elect reserv kamino pain pata chalega,negative
38844,sarkar kuch nahi kya bjp sarkar upar umid hamari sanjay coloni bharatiya mangela jyothi,neutral
6565,worldnotobaccoday cancer say tobacco,positive
6479,sholay good get jata vohi sikandar shashank redempt kshanam kshanam,neutral
15016,abbasi careem wali umar nahi meri wesey kabhi apun careem nahi baitha,neutral
26460,modi apka welcom pm india,positive
18949,video aisi ni ramzan mein jhoot bolti kyu agat video hoti media share,negative
28254,skin crate new skin look damn good thank pubg yahi chamkaunga,positive
25332,urdu laga shart nh hoga bhi hare hero worldcup nh jeeto likh,negative
36056,azadi andolan time bjp wale goro chaat rahe lekin,negative
14924,hello nutella thik becom maut interact much pairo hope becom great friend,neutral
25169,jiska khuda astitwa duniya gaya kisko visvash posit sakti joke centuri,negative
26110,bada galat kya hamar sath unh pata ramzan pak mahina chal raha bad wcup rakhen,neutral
10245,kamal congrat love,positive
38064,nahi kripya bhi dont cri agar sabzi doge badhega,neutral
8146,news punish milni chahiy ais bad mein dega mere galti,neutral
19175,raga mat dekh pm sapna tera itna aukat nahi namo dekhna sapn dekh haqeeqat tera aukat nahi,negative
22221,acha yahi rakha kuch nahi rakha,positive
20338,ariel daag sfaya sirf dhulay arieel arieel,neutral
24096,everyon know bodi doubl nahi karta tera baap video teri tarah gawar akki sir chu,negative
40782,made omg celebr new colett penni dress made beauti khadi fabric,positive
17138,say pakistan cricket team baray mein jitni touchi hain pura world cup tang,neutral
2410,pmln mu gaat dawm leak zada cancer bhare gaddar chun chun latkao inm talluq sabit jaan,positive
12746,great leader sir pray god good health jaldi thik vapa aay jai,positive
12925,sharma hindu hamesha hindu hota true fake ladai hindu nahi hoti ji,neutral
20833,respect sir bjp chote sevak jholi aapk ashirwad rupi phool nahi naseeb payega,neutral
27529,wow nahi pata open achi vais seri,positive
27321,larki jitna special feel warti andar jiski uska aaya hota chahiy chwal taran,negative
43977,shukriya shukriya pakistan hit boss,positive
13537,chor bail sirf imandaar payega chor rahul gandhi valu nayi india,negative
1901,happi birthday also thompson made feel better first name colin farrel,positive
37632,leagu logo kitna zehar nahi kitni fursat logo zindagi ungli karn twitter jung maidan,neutral
336,save life save human blood donor fori zaroorat raat bajay pyhli chahiy bypa,positive
24594,rahul gandhi jaisa sacha neta kahi nahi milega kaha kya juml nahi fenk usn jhuth bada gay,positive
28459,sir nitish kumar sabs bada blakmak agar bjp kuch seat bahumat jati,negative
40337,sirf resign nahi balki sister articl pura nahi utarti jail jana hoga asli insaaf hoga,neutral
21855,world cup mein behtar hoga agar sport seriou liya gaya,positive
5979,tumhari rozi roti sawal aayega nahi unoffici bete jata bjp spokesperson,negative
28163,nomi pakistan win world cup insha allah wehavewewil pakvwi wehavewewil wivpak,positive
13018,call opposit bunch loser even consid themselv,negative
19059,say proof kbka diya log,negative
14560,thank much saaray notif bekar thay acha lag raha,positive
44984,presid beauti women life proud father,positive
12257,surya absolut well said modiji seem confid power second,neutral
2716,bjp hain mayor bjp hain nahi bjp dhayan nahi deta pl look,negative
9320,sardarji polit chod world cup dekho chup hypocrisi hud,positive
19833,media ghalti howe na bachay nahi usko bura kehnay nafrat krni maqsad banta,positive
20592,atleast oath famili dekhti dushmani puri modi famili modi,neutral
25503,rahul gandhi dabaav istifa vapa lahar jimmedari samyukat kewal rahul nahi mera sawal,neutral
15671,yogi aisi taisi,negative
37594,love africa love pablo kath boop ha hilig maang asar ni katreng,neutral
2241,ratia wais gulami asli wajah sangh wale nahi bete hong apsi dushman,negative
9513,mother gave birth becam pm,positive
34772,sarkar nahi aisi journalist kuch ata nahi ba chalan bade anchor banjaog,negative
2906,patrag nafrat bahut chuki saal araam karo sambit dont worri year,neutral
24546,ji shri good decis na farq nahi padhta kyun alreadi modi,neutral
13421,hindu jagruti bana kuch sambhav nahi inka muqabla tabhi sakta,neutral
38702,pakistan team squad sale jitni marzi paisi lagu lejao,negative
185,bilal mujhpr reli rahe fahad sari industri tumpr reli karegi bata make,negative
16908,vichar dhara bharat kabhi khatam nahi hoga chahe kitna laga,positive
27891,yahi farq mein mein thank indian think,positive
13432,neutral,neutral
13133,krishna kisi badi saazish hissa lag raha mujh bad krishna fake news failan wala sabit kareng,negative
15552,apni health dhayan dena chahiy serv india well last year minist well soon,positive
26351,sirf tarika khush rehn sandeep maheshwari,positive
4349,prayer generos kudo continu fight much dark,positive
4917,kuch bolo bsp root corrupt,negative
20252,tumara job neg felana kutt jais haal logoka na ghar na ghat,negative
31603,love indiya,positive
43953,bat chal rahi hai pakistan akela baar azam kareh team bat dekho aesi khila,neutral
27209,muhammadpti ba lanat beshmar waqt karta ba matlab nambr bani,neutral
8165,love bade aay pyar jitn wale,negative
21770,bhi apka bahut bada fan idol bhi motiv,neutral
33594,plz gadh jail mat karo atleast gadha corrupt also real hardwork anim,positive
12874,saradhi media,neutral
24790,bal katwaan bahar mat jaya karo kat diya karunga kyu nahi chahta mere alawa tumhara,neutral
2219,aplogo betetctet walo majak bankar,negative
7406,mera aapki tweet agre ni love aapko kamzor ni karta love aapko takatwar banta lov,positive
44728,predict kya bangladesh world cup jitegi thank god unk predict mein india nahi,neutral
6973,return wala tweet like kare bana diya mein iska dusr account,neutral
16140,ngkblockbust yesterday hit today omg fire tomorrow blockbust,neutral
32391,met trainer gain weight gap month,neutral
25645,tujh sirf muslim dekhta bjp worker mera uspar bjp worker,positive
36455,salari chahiy ga chahiy wow joke mera dhanya prabhu,negative
22367,delhi malik kafi dino dekh nahi rahe nayi bete khojan nahi nikal liy modi govt,neutral
4192,sir bollywood actor call modi swear ceremoni shahid kapoor,neutral
11370,happi birthday rehn sinclair wolfsban,positive
19796,feel awesom pm desh sath desh ummid aapk sath ji hind,positive
1093,ha overr kisko bolt hain chu pehl pata pata kuch nahi chale aat hain,negative
29751,bosidki sharam karo kitna vote aayar tuje sale deposit nahi mila sabs bade gaddara chutiy,negative
9919,tere hit khud pakad rakh teri aukat sirf chutiya pan karna apni chaddi,negative
4999,youkiss happi bday hope enjoy,neutral
23120,mishra hindu muslim agenda tere aatanki sangathan chalaya gandu,negative
42094,nonsens na give money keep mannerless prick,negative
11221,videsho jankar desh pm noutankicomedykhud entertain karta desh pani liy,neutral
14185,khankk jaldi jang na log thori mar chupkey baith gay laro nahi,negative
25027,tera darbar na chote chahe muskil zindagi easi tera sath jaruri satguru,neutral
7813,opposit purani chal kuch nahi honewala iss,negative
6471,explan possibl bu kuch bhe,neutral
26409,mujh wahi ministri hona jisn mein best great job sabs activ ministri,positive
14559,media brainwash dala logo,neutral
14338,moment know soon time jashn bhara,neutral
4616,modi govern come back sabka sath sabka vika sabka visva,positive
1855,happi uncl fine hamar pata ais thodi bimaar reht strong uncl,positive
10975,coupl day help chahta open futur travel event shanghai great,neutral
28962,articl jism likha mission mangal mega budget film lmao,negative
22231,say jani thanku soo much love pyari soo,positive
23941,matlab berojgaro neanpadho kisano nemahilao hindustan janta baar vote ni,neutral
4978,death okad bata diya block mar diya paid user likho rupe lekar,negative
3159,aoul chatni mithila best desh,neutral
17653,susner,neutral
41026,sir sawal jaisa aapko pata hoga advocaci pais kamin jariy,positive
19861,look big girl weekend,neutral
22436,teri maa chut stupid tumhari aukat nahi hong liy pehl,negative
21837,sunoo bjp ticket diy vote ni diya logo vote doge cong,negative
14399,bapu zinda gay,neutral
40392,thank much appreci glad hear mean lot love,neutral
18519,khud pti pata nahi hindu ladkiyon muslim ladk phansaati,neutral
7930,shut tahe fuck read wrongf dumb bitch knew,negative
23099,congrat good victori happi new sansad apn area sansad,positive
16105,saal chali huyi love stori ramadan wali nikah shah munda rehmani kamiyaran kurhi,neutral
28895,angel seokjin purpl hair gar love world wide hamdsom,positive
